cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1	dz2	dz3	dz4	dz5	dz6	dz7	dz8	dz9	dz10	dz11	dz12	dz13	dz14	dz15	dz16	dz17	dz18	dz19	dz20	dz21	dz22	dz23	dz24	dz25	dz26	dz27	dz28	dz29	dz30	dz31	dz32	dz33	dz34	dz35	dz36	dz37	dz38	dz39	dz40	dz41	dz42	dz43	dz44	dz45	dz46	dz47	dz48	dz49
24	1	54165	0	0.10887	0.109444	0.994091	0.994029	-6.26465e-05	-0.000121409	-0.000169241	-0.000175998	0.000526441	-0.00100068	0.000191209	-0.000114083	0.000273509	0.000384726	0.000439251	-0.000543476	-0.000126249	0.000489503	-5.73758e-05	-0.000526506	0.00102642	0.00156192	-0.000345506	0.000927737	-0.000264679	-0.000744569	-0.000383146	-0.000581393	-0.000515377	-0.000293431	-0.000311758	-0.000745143	-0.000803385	0.000596888	-0.000786435	0.000547244	0.000224851	-0.000133163	0.00088162	-0.000117286	0.000527366	-0.00127146	0.00109402	-0.000758592	-0.000201774	0.00059831	-0.000286126	9.197e-05	-0.000152643	-0.00039162	0.00127325	0.000288461	0.00116438	-0.000504643	-0.000467294
24	1	57119	0	0.109444	0.109651	0.994029	0.994006	-2.2646e-05	-0.000416784	-0.000342568	-0.000479414	-4.06976e-05	-4.12903e-05	0.000506392	0.000248221	-0.000129021	-0.000349371	0.000549617	-0.000305906	0.000850486	-0.000427214	0.000414224	-2.24736e-05	-1.91031e-05	-0.000351812	-0.000580827	-0.000504175	4.54431e-05	-0.000172859	-9.81774e-05	-0.000411153	0.000541989	-2.09917e-05	0.000314545	-7.43301e-05	0.000545261	0.000217717	-0.000290956	-0.000474402	-0.00068626	0.000744432	0.000364656	0.000236689	0.000138871	0.00076159	-2.75008e-05	-0.00010199	-0.00036754	-0.000364186	-5.76774e-05	0.000473714	0.000603927	0.000858798	0.000400407	-0.000124386	-0.000839762	0.000233869	-0.000187005
24	1	61273	0	0.109651	0.111322	0.994006	0.993823	-0.000184634	-0.00367613	-0.00251541	-0.00526343	0.00017334	0.000754951	0.00292079	0.00781874	0.00129651	-0.000955086	-0.00340363	-0.000904544	-0.0054134	-0.00143511	0.00253126	0.00568145	0.00357654	-0.00199167	0.00204535	-0.00154304	0.00258697	0.00278303	0.00560213	-0.00286238	-0.00223174	-0.00201619	0.00544812	-0.00330951	0.000471799	-0.00246953	-0.00214132	0.000707158	0.00223869	0.00228036	0.00298842	-0.00235605	0.00264752	0.00295189	-0.000688566	-0.00158966	-0.000894852	0.00118608	-0.00239466	-0.00117358	-0.00040467	0.00125745	-0.00167891	-0.00647956	-0.00051119	0.0031127	-0.000133497
24	1	61959	0	0.111322	0.111581	0.993823	0.993794	-2.8867e-05	0.00197763	0.00306751	0.00222371	0.000940685	0.000258298	-0.00095455	0.00376573	-0.000421865	0.00248951	0.00463703	0.00645882	0.00328003	0.000935139	2.14355e-05	-6.20118e-05	-0.00197704	-0.00232566	-0.000460466	-0.00328839	-0.000581929	0.00248667	0.000725638	-0.00334792	0.00206021	-0.00184964	0.00109326	0.000246786	0.00257621	0.0042739	-0.000488165	0.00289168	-0.00349386	-0.00117211	0.00469888	0.00433283	0.00308213	-0.00197641	-0.00313829	-0.00177757	0.00327003	-0.00101414	-0.00256099	0.00120196	-0.00562974	0.00110829	-4.95318e-05	-0.00142566	-0.00346559	0.000267283	-0.00363069
24	1	86879	0	0.111581	0.111235	0.993794	0.993832	3.85655e-05	0.00522412	0.00192649	-0.000680972	9.19971e-05	0.00475704	-0.00146209	-0.00325582	-0.000208596	-0.000194096	0.00414837	-0.00200114	-0.000149641	0.00168497	-0.0021899	0.00288016	0.000781323	0.00371554	-0.00474394	-0.00487688	0.000723402	7.08045e-05	-0.00255721	0.000517215	-0.00342999	0.00227122	-0.000423488	0.00233781	0.00423276	-0.000943679	0.00131004	-0.00469411	-0.00518767	0.000335603	0.00106087	7.05662e-05	-0.00190093	0.0017435	-0.00295484	-0.00290469	-0.00245085	0.00267704	0.00122774	-0.0055694	-0.00202885	0.00175452	-0.00291288	0.00099282	0.00113341	0.00210787	-0.00192908
24	1	96028	0	0.111235	0.112885	0.993832	0.993649	-0.000184918	0.00498279	0.00282202	-0.00104592	0.00150206	-0.000564359	-0.00220657	0.000313167	-0.012275	-0.000765841	-0.00338902	0.00456603	-0.000724223	-0.00172202	-0.000240581	-1.58174e-06	-5.63169e-05	-0.00158275	0.00625167	-0.00272505	0.0039255	0.00170224	-0.00736634	0.00421282	0.00412541	-0.00106292	0.00702061	-0.00145	-0.00708035	-0.00262154	0.00718953	0.00726684	-0.00254177	-0.00182551	-0.00706276	0.00250356	0.00318457	-0.000761859	0.00373246	0.0119603	0.0089626	0.00449524	-0.00206294	-0.000481036	0.0021872	0.00503427	-0.00356038	-0.00270152	-0.010615	-0.00302024	0.00216949
24	2	2438	0	0.101421	0.101332	0.99487	0.994879	9.03428e-06	-0.000932546	-0.000679733	-0.000464908	-0.00033206	0.000527559	0.000949569	-0.000374605	0.000942339	-0.000625952	4.44841e-05	-0.00123783	-0.000419655	-0.00123984	-0.00152958	3.23943e-05	-0.00015612	-0.000122237	-0.000328388	-0.00044336	3.02038e-05	-0.00038901	0.000814385	0.000915288	-0.000659203	0.000169436	0.000334253	-0.000893319	2.13855e-05	0.000193091	-2.00646e-06	7.98247e-05	-0.000727976	-0.00074457	0.0014016	-0.000999088	4.92521e-05	-0.000285578	0.000179314	-0.000282374	-0.000522607	-0.000881404	0.000319879	0.000234294	-1.16958e-05	-0.00100331	0.000224594	0.000197876	0.000911434	3.47791e-05	0.000113965
24	2	3338	0	0.101332	0.0950511	0.994879	0.995493	0.000616955	-0.00715664	-0.00319571	0.000553329	0.00721365	0.00430565	-0.00364586	-0.000718451	0.00208869	0.00158605	-0.00211862	-0.00574504	0.00585437	-0.00279012	-0.0021749	-0.00403535	-0.00607954	0.00208569	0.00351381	-0.0049795	-0.000324566	0.00083729	-0.000291486	0.000711043	-0.000359103	0.00562028	-0.00157394	0.00752231	-0.00121741	0.00288117	0.00301098	0.00474011	-0.00167201	-0.00391643	-0.00333536	0.00774915	-0.0050912	0.00472814	0.00250001	0.00262843	0.00403684	0.0092202	0.000996168	-0.00537376	0.00387573	-0.00624149	-0.000263671	-0.00202057	0.00219386	-0.00077663	-0.000626296
24	2	7030	0	0.0950511	0.0951731	0.995493	0.995481	-1.16022e-05	0.000856902	0.00563579	-0.0006214	0.00720643	-0.00507781	0.00348164	0.000572926	-0.00216859	-0.00149491	-0.000401474	0.00202909	0.00534027	0.0019237	0.000806362	0.0016141	0.000710872	0.00226317	-0.00496377	-0.00350048	-0.0064734	-0.000626026	-0.0030132	-0.00102202	-0.00297888	0.00358296	-0.00395269	0.000948211	0.00218633	-0.00138572	-0.00521431	0.00162994	0.0044893	-0.0013344	-0.00378517	0.000793396	-0.00156525	-0.000830048	0.00539984	-0.00370109	-0.00479477	0.00199126	-0.00231311	-0.00412956	0.00211693	0.00240474	0.00468392	-0.000875638	0.00793163	-0.00747648	-0.00233861
24	2	15312	0	0.0951731	0.0982733	0.995481	0.995183	-0.000299816	0.00163019	-0.00110932	-0.00431808	-0.0170227	0.0040772	0.000809175	0.00219289	-0.00752959	0.00380263	0.000770278	0.00776014	0.00042073	0.00257537	-0.00513349	-0.00131644	-0.00999907	0.00127387	0.00130638	0.00490581	0.00345458	-0.000677573	0.00124301	0.00572921	-0.00775581	0.00427477	-0.00408316	-7.28395e-05	0.00848893	-0.00703412	0.00513743	-0.00170304	-0.00175947	0.00377093	-0.00211293	-0.000285603	0.00149919	-0.000583145	0.000334338	0.00162931	0.00145994	0.00465675	-0.00302799	-7.56853e-05	-0.00227704	-0.0056509	-0.00664454	0.000394871	0.00399265	-0.000729237	-0.00524141
24	2	17609	0	0.0982733	0.0977241	0.995183	0.995236	5.38179e-05	-0.0053177	0.00302809	-0.00460756	-0.00226341	0.00595455	-0.00151639	-0.00139719	0.000721905	-0.00254936	-0.00102305	-0.0061418	-0.00384054	-0.000762973	-0.00416765	0.00567122	0.000873581	-0.000566482	0.00208744	0.000612387	-0.00362609	-0.00396375	0.00373415	0.0100029	0.00109477	-0.00335328	0.00171706	0.00439067	0.00402056	0.0109268	0.000234182	0.00267226	-0.0002411	-0.00363077	-0.006322	-0.0014592	-0.00819423	0.00377932	0.000701807	-0.00455917	-0.00159143	0.00374933	-0.00013822	-0.000921868	-0.000392285	-0.00273555	-0.000586473	-0.00263725	-0.0051304	0.000370409	-0.00323927
24	2	35286	0	0.0977241	0.101113	0.995236	0.994901	-0.000336878	-0.00113202	-0.00876796	-0.0129497	-0.00653526	-0.000519	-0.00124727	8.39353e-05	0.00507797	9.74084e-05	-0.00154192	0.00452096	-0.00456491	0.00664464	-0.00143638	-0.00964075	0.0114582	0.000359679	0.0100439	-0.00577476	0.00642568	-0.00258138	0.00224108	-0.00201012	0.00275115	0.00281317	0.00653752	-0.00676165	-0.00838654	-0.00158313	0.00616726	-0.00505411	0.00691789	-0.00209482	-0.00880309	0.00408758	0.0120851	-0.005204	-0.000910081	0.00723826	0.00549627	-0.00823165	-0.00075463	-0.00135185	-0.000244941	-0.0123333	-0.00707527	-0.00498849	-0.00668763	0.0100462	-0.00414412
24	2	43003	0	0.101113	0.101998	0.994901	0.994812	-8.98308e-05	0.00103622	-0.00237072	-0.000934433	-0.00513633	-0.00252047	0.00012396	0.000526648	0.00411623	-0.000348361	0.000791595	-0.00073599	-0.00102416	0.00384663	0.00113704	0.000859339	-0.00172166	0.00103626	0.00272342	-0.000121806	0.000713798	-0.000744841	-0.000157478	-0.000927766	0.000776061	0.000787875	-0.00111882	-0.00190553	0.00108415	0.00392219	-0.00277029	0.00262552	0.00225582	-0.00256048	-0.0030239	-0.00335465	-0.00116586	-0.000318324	-0.000101548	0.00446834	-0.00303204	-0.00183248	0.000704673	0.00215682	-0.00456908	-0.000996914	0.00389108	0.00275044	0.00244186	0.00236676	0.00101013
24	2	45456	0	0.101998	0.101951	0.994812	0.994816	4.79048e-06	-0.000174224	-5.17998e-05	0.000152363	0.000215556	3.97492e-05	-0.000195422	1.61219e-05	1.50445e-06	-0.000361072	-8.81358e-05	1.14447e-05	9.50249e-05	-0.000147951	-0.000245656	-4.6013e-05	-0.000316684	-0.000288216	0.000343325	7.4005e-05	0.000277143	-9.98632e-05	9.02735e-05	-0.000279321	-0.000270278	-0.000592998	0.000209281	-0.000302155	-0.000243265	0.000293136	0.000218249	0.000278587	7.59907e-05	-0.000311781	-0.000190443	-0.000291891	-0.000326052	0.000373106	7.70199e-05	-0.0001574	0.000141115	-0.000234771	-0.000113864	-0.000176754	-9.66032e-06	0.000138112	0.000366392	4.11595e-05	6.50074e-05	-0.00021417	0.000183651
24	2	46226	0	0.101951	0.102807	0.994816	0.994729	-8.76784e-05	0.00177101	-0.00341258	-0.000197094	0.00162236	-0.000230961	-0.00100119	0.000686975	0.000627751	0.000970762	-0.000142874	0.00258574	-0.00100776	0.00160303	-0.0040179	0.00322222	0.00421365	0.00316891	0.0010561	0.000699729	-0.00110071	0.0015857	0.00133969	0.00446549	0.00172791	-0.002389	0.00142921	0.00339416	0.000622824	-0.000101064	-0.00554157	-9.38505e-05	-0.00377936	-0.000537394	-0.00356812	0.00037395	-0.000967336	0.00113477	0.000129624	0.000615397	0.000348634	-0.00268362	0.0016326	0.000966595	0.00263845	-0.000503181	1.22766e-05	-0.00233984	0.00178288	-0.00119609	-0.000298908
24	2	51618	0	0.102807	0.102834	0.994729	0.994726	-2.79824e-06	-5.55782e-05	0.000726838	8.09346e-05	0.000240422	-0.000876879	0.000740607	0.000421262	0.000760196	-0.00188624	0.000564082	-0.000576137	0.000573862	0.00114934	-7.82711e-05	0.00167542	-0.000321386	-0.000365888	9.08069e-05	0.00144054	-0.00190292	0.00145976	0.000475256	-0.000419595	-7.32019e-05	-0.000673329	-0.00180907	-0.000464032	-0.00151882	0.000368828	0.001269	-0.00208605	0.00046674	-0.000728224	-0.00111626	-0.000166273	-0.000218924	0.00109858	-0.00259972	0.00290975	-0.000704954	0.00107515	-0.00135429	0.00171204	0.00114336	-0.000431485	-0.000454209	0.00150445	0.00110624	0.00210227	-0.00160611
24	2	52519	0	0.102834	0.105129	0.994726	0.994489	-0.000238603	-0.0229577	-0.0024703	-0.0137228	-0.00452364	-0.0126116	0.00453158	0.00597125	-0.0061897	0.00442003	-0.0172891	0.00650401	-0.00931218	-0.0140638	0.000848741	-0.00251988	0.00545068	0.00705092	0.00719472	0.0146433	0.0121013	-0.00468528	0.0141384	-0.00514536	-9.70867e-06	-0.000274208	0.00391011	0.000241449	-0.0179591	-0.00322172	0.0156789	-0.00542929	-0.00473772	0.0124479	0.00310735	0.00531839	-0.00212733	-0.00414039	-0.00581497	-0.0148447	0.0020921	0.00417738	0.00306555	-0.00478471	0.00629515	-0.00426991	0.00828763	0.00428327	0.00273896	-0.00764734	-0.00238917
24	2	64208	0	0.105129	0.105594	0.994489	0.99444	-4.89487e-05	-0.00606546	0.0118166	0.018579	-0.00656479	-0.000978063	-0.00359958	-0.00658814	-0.0118498	-0.00141206	-0.000887049	-0.000406335	0.00984705	0.000258763	0.00116423	0.00509838	-0.00746415	-0.00134766	0.00786792	0.0113028	-0.000135995	-0.00203009	0.00271003	-0.0066279	0.00535407	-0.00876262	-0.000836012	-0.00812629	-0.00405695	0.00148195	-0.00625775	-0.00792207	0.00627117	-0.00740211	0.00584402	0.0107427	0.00132072	0.00876479	0.0179573	0.0166109	-0.00441727	0.00546754	-0.000595347	0.0012041	-0.0064537	-0.0143792	0.00194005	-0.00690685	0.00305709	-0.00251289	0.00128449
24	2	65124	0	0.105594	0.107552	0.99444	0.994233	-0.00020862	-9.57351e-05	0.000515373	5.81409e-06	-0.000952689	-0.000459338	-0.000403491	-0.000736192	-0.00064061	-0.000520207	0.000355532	0.00100694	-0.000277624	0.000611629	-0.000864053	-0.000501313	0.000714756	-0.000370041	0.00115183	0.00144862	-0.000635103	-4.89504e-05	0.00125195	-0.000874765	0.00104496	-0.000798206	0.00158354	-0.000950489	0.00118163	-0.000481368	0.00145982	9.69554e-05	-0.000100105	0.000678315	0.000293549	0.000101352	0.000241638	0.000943905	0.000494008	0.00244569	0.000697738	0.0014528	-0.00025041	0.000404552	0.000579088	0.000290489	-0.000738625	-0.00130043	-0.0006947	-0.00180508	0.000585357
24	2	68429	0	0.107552	0.107719	0.994233	0.994215	-1.80493e-05	-0.00423181	-0.0015966	0.0010557	0.00130841	3.41353e-05	-0.000973892	-0.00233985	-0.00228621	-0.000181262	-0.00256604	0.00022066	-0.00153687	-0.00219987	0.000372599	0.00179056	-0.0011329	-0.00198303	0.00143681	-0.00365416	-0.00476892	0.000499182	0.00396381	0.00077942	0.00197679	0.00342801	-0.000661818	0.00289517	-0.000458411	0.00172711	0.000499494	-0.00359513	-0.00437674	0.00343402	-0.0014531	-0.000451066	-0.00194578	0.00172744	-0.00550584	0.00089421	0.000767312	0.00161883	-0.00214417	-0.00149031	-0.00380264	-0.000565676	-9.28779e-05	-0.000202973	0.00224807	0.000948884	0.00403182
24	2	79310	0	0.107719	0.107789	0.994215	0.994208	-7.52419e-06	-2.09841e-05	0.000339151	-6.65073e-05	-0.000465414	-8.50357e-05	-0.000383044	-0.000249474	0.000791341	6.30056e-05	6.53114e-05	-3.44663e-05	6.4291e-05	-7.72399e-05	-0.000253452	2.91322e-05	-0.000246003	-0.000151053	7.60889e-05	-0.000195805	2.18376e-05	1.37669e-05	-0.00034231	0.000201969	-2.36481e-05	9.59494e-05	0.00012403	7.83447e-05	0.000158332	-9.88394e-05	-5.81389e-05	2.434e-05	-1.78332e-05	-0.00011837	-0.00038926	-7.33724e-06	8.19476e-05	0.000358347	8.97815e-05	-0.000327914	2.61858e-05	6.14186e-05	-0.000162066	-0.000245867	-0.000100252	0.000141036	1.64908e-05	-3.61383e-05	9.52219e-05	0.000164629	0.000209612
24	2	92185	0	0.107789	0.10915	0.994208	0.994061	-0.00014764	0.000263606	0.00391772	0.00206227	-0.00131371	0.00213579	0.00289262	-0.00193699	-0.000575032	-0.00238005	-0.00210137	-0.00161987	-2.46754e-05	0.000398842	0.000654509	-0.000606872	-0.00188763	0.0014593	-0.00175684	0.00106819	-0.00399206	-0.000657495	-0.000658096	0.00184849	0.00140048	0.000294778	0.00162456	0.0040074	0.00112437	-0.00240549	0.00093581	0.00160231	-0.000713112	0.000202318	-0.000602402	-0.0010633	-0.00235827	0.000967042	0.00189473	4.64537e-05	-0.000908872	-0.00197281	-0.000604493	-0.00035247	0.00264393	-0.00192682	0.00165083	0.000405902	0.00219139	0.00150491	0.000404853
24	2	92335	0	0.10915	0.110678	0.994061	0.993894	-0.000167888	-0.000647001	0.00594141	-0.00113151	0.000465414	0.000490495	-0.00498032	0.00363245	0.00174428	-7.06675e-05	0.00334236	0.000385565	0.000238926	-0.000194338	-0.00105599	0.00460586	0.00226791	0.000431848	0.00297171	0.00743075	-0.000794553	0.00147235	-0.000776371	-0.000297934	-0.000707066	0.00731702	-0.000248294	0.000546497	0.00142599	0.00248256	-0.000724869	0.000330438	-0.00321316	0.00276859	0.00454797	-0.00494848	0.00140508	8.67333e-06	-0.000425493	0.000325591	0.0012123	0.00498222	0.00372297	-0.00240668	0.00036277	-0.00240751	0.00556007	-0.00385314	0.00555247	0.0026919	-0.00447807
24	2	92546	0	0.110678	0.111695	0.993894	0.993782	-0.000113026	-0.00151862	0.000651399	-0.000844111	-0.000335222	-0.000235788	0.000377767	0.000130686	-0.000326569	-0.000775216	0.000205833	0.00142284	0.0013996	-0.00100849	-0.00196366	0.000252584	0.000565406	0.000181013	0.00065328	-0.000513745	-0.00104112	-0.00031688	0.00110526	0.00139009	-0.0021821	0.000694329	0.00214889	-0.00014853	-0.000500456	0.000156073	0.00018289	-0.000392258	9.67268e-05	-0.000642101	0.00164199	-0.000196744	3.74883e-05	0.00163553	-0.000797619	-0.000188012	-0.000971729	0.000138914	6.86216e-05	0.00257356	0.000581649	0.000581663	0.000309281	0.00195576	-0.000881005	-0.000574055	-0.00132452
24	2	93434	0	0.111695	0.111646	0.993782	0.993787	5.41416e-06	-0.000249871	-0.000440461	-0.000212482	0.000473257	9.55428e-05	2.49452e-05	-0.000336487	-0.000225226	0.000450797	-0.000375275	-0.000249111	5.22708e-05	0.000236588	-0.000239513	-5.39711e-05	0.000194941	-0.000126583	7.31609e-05	0.000459514	-0.000343481	2.23715e-05	0.000425744	-5.21539e-05	0.000206322	-0.000493231	0.000249537	0.000455367	-0.0004255	-1.93834e-05	-0.00018026	-9.94576e-05	-0.000455859	0.000481941	-0.000124154	1.47036e-05	-0.000308429	-0.000365889	9.5468e-05	0.000253295	0.000126804	-0.000424313	0.000540356	-0.000434707	-0.000156444	2.44467e-05	0.000740882	-0.000359644	0.000485518	6.0549e-05	-0.000335552
24	2	94285	0	0.111646	0.114727	0.993787	0.993441	-0.0003486	0.00512472	-0.000642821	0.00211714	-0.00180887	-0.0011476	0.00320166	0.00136482	0.0048401	0.00399717	0.00396703	0.00280547	-0.00772364	-0.00174016	-0.0029334	0.00149079	-0.00326457	-0.00175716	-0.00360373	0.0039574	0.00226495	-0.00536671	-0.00132156	-0.00318126	0.0022866	0.00723203	-0.001624	0.00549923	-0.00255161	0.000562991	-0.00102931	0.0028102	0.00120356	-0.00454886	-0.00222804	-0.000781986	0.00209701	-0.00180837	-0.0029611	-0.00159148	0.00137981	-0.000408794	0.00205044	0.00375552	0.00527551	-0.00583908	-0.00375674	-0.000957272	0.00477346	0.00253275	0.000745184
24	2	96002	0	0.114727	0.114812	0.993441	0.993431	-9.79017e-06	-0.000127028	-6.45326e-05	-4.0108e-05	0.000153702	-1.64985e-05	2.34242e-05	-9.77998e-05	-0.000183603	6.50882e-05	-0.000126825	-5.63561e-05	6.80194e-05	-0.00011596	-0.000105113	9.90423e-05	6.07078e-05	7.76448e-05	-1.11352e-05	0.000153653	0.000119137	6.97756e-06	-0.000133288	0.000174925	0.000166827	-1.75574e-05	-6.06165e-05	-1.79557e-06	-5.7453e-05	-7.14931e-05	0.000113628	-6.73193e-05	6.36818e-06	0.000100837	-9.1635e-06	-8.82211e-05	-0.000185534	-2.70949e-05	-4.03963e-05	0.000125862	-2.96775e-05	-8.89611e-05	9.37714e-05	0.000140389	6.96152e-05	-0.000238198	-1.62447e-05	-9.25294e-05	-0.00014739	-5.51347e-05	9.06559e-05
25	1	1222	0	0.112885	0.112905	0.993649	0.993646	-2.25191e-06	0.00012836	4.47805e-05	-0.000255184	-3.97582e-05	0.00012797	-7.12987e-05	-0.000184722	-9.56629e-05	-7.11821e-05	4.54308e-06	-5.48747e-05	0.000103323	0.000174794	0.000201319	3.15169e-05	-0.000145016	0.00022062	2.14646e-05	-5.81924e-05	-1.81498e-05	-0.000151944	8.17606e-05	4.26078e-05	-7.62144e-06	5.03194e-05	-5.00405e-06	-9.79791e-05	0.000102764	-6.94614e-06	-2.50429e-05	-4.48595e-05	-0.000104522	0.00016125	0.000132179	7.27834e-07	7.83947e-05	-5.19269e-05	-0.000198032	2.95108e-05	-2.02342e-05	1.45269e-05	0.000164101	1.30441e-05	5.35674e-05	9.46157e-06	2.07244e-05	-0.000124539	6.50174e-05	7.18577e-05	0.000207942
25	1	4536	0	0.112905	0.113734	0.993646	0.993553	-9.39295e-05	-0.000518198	0.000319246	-0.000570896	-0.000641593	0.00114837	0.000134232	-0.00027633	0.000686629	0.000329169	-0.000505399	0.000656433	0.00140569	0.00029994	0.000263971	-0.000624719	0.000173598	-0.00065557	0.00111162	-0.000268034	-6.09391e-05	0.00122774	-6.4767e-05	0.00060574	-0.000612621	-4.03262e-05	0.000839317	0.000294309	0.0008822	-0.000655086	-0.000531603	0.0010513	0.000597444	-1.35433e-05	0.000161987	3.99079e-05	-0.00046561	-0.000368382	0.000648294	-0.00141769	1.93332e-05	0.000740094	0.00033073	-0.00028399	-0.000235518	0.00013578	-0.000989569	-0.00162447	-0.000112133	0.00105596	0.000147266
25	1	13185	0	0.113734	0.111955	0.993553	0.993753	0.000200734	0.00590913	-0.00159229	0.00491983	0.00352349	0.00717894	0.00850254	-0.00196538	0.00695729	0.000731096	-0.00199168	0.0038953	-0.00882672	-0.0117923	0.00190049	-0.00220584	-0.000480947	0.000631041	-0.00108882	-0.00556179	-0.00509115	-0.000285031	-0.00326579	0.00144335	-0.00722704	-0.001983	0.00128408	-0.00140741	-0.00239354	-0.00290372	-0.00242168	0.00026455	-0.000491694	-0.00296877	0.00139286	0.00508912	-0.000719732	0.00292978	0.000281605	-0.00450717	0.00170673	2.33687e-05	0.00937817	0.00438807	-0.00191754	-0.00525985	-0.00111897	0.00137559	-0.00992659	-0.00251361	0.0021703
25	1	17136	0	0.111955	0.11196	0.993753	0.993752	-4.95703e-07	1.66173e-06	1.13585e-07	-1.63934e-06	-8.52128e-06	3.65654e-06	-7.51521e-06	-2.92879e-06	1.69189e-06	2.14153e-06	-4.40806e-07	-5.04728e-06	3.65757e-06	5.07702e-06	-1.04505e-05	4.36866e-06	4.30815e-06	3.04823e-06	8.68858e-06	3.68698e-06	3.49891e-06	-3.77644e-06	3.20578e-06	-5.50639e-07	9.28834e-06	6.71368e-06	-4.3296e-06	-4.32634e-07	-1.31486e-06	-1.43898e-06	-5.35189e-07	2.92153e-06	-7.26906e-06	2.16844e-07	1.31764e-05	-2.15096e-06	2.40139e-06	-6.23833e-06	-4.96221e-06	-2.44404e-06	5.43293e-08	-1.02075e-06	-3.71756e-07	8.01446e-07	4.71913e-06	8.65185e-06	5.9501e-06	-1.01967e-05	9.03102e-08	2.49078e-06	5.78175e-06
25	1	17146	0	0.11196	0.111697	0.993752	0.993781	2.94437e-05	0.000638696	-0.00036509	-0.00103639	0.000183046	0.000841494	0.000166901	0.000640925	0.000517998	0.000403559	-0.000573746	0.00027	-0.000325194	-0.000418083	-8.54276e-05	-0.000230691	8.00129e-06	-0.000509808	0.000226738	-0.000829699	0.000325865	0.000140866	0.000937676	0.000326387	0.000401462	-4.69205e-05	-0.000790546	7.38106e-05	-0.000349911	0.0010881	-0.000451467	0.00066437	-0.000178709	-0.000971904	0.000471673	-0.000616653	-0.000912091	-0.00048152	7.16108e-05	-0.000296734	-0.000280146	0.000641897	-0.00145223	-0.000266294	4.81813e-05	0.000222489	0.000668342	-0.000295945	-0.000958997	-0.000213129	1.01709e-05
25	1	22066	0	0.111697	0.110462	0.993781	0.993918	0.000137105	0.000637187	0.000939363	0.000493673	0.000744795	-0.0010876	-0.000525965	-0.000225356	-0.000718545	-0.000421733	1.05787e-05	0.000191711	0.00037326	0.000654046	0.00127821	-0.000235615	-1.66076e-05	0.000224385	-0.000678892	-0.000158061	-0.000463649	-0.00132121	-0.000968633	-0.00246243	0.000307326	0.000177594	-0.00178495	0.000325998	0.000192365	0.000372546	-0.000114056	0.000715226	-0.00193163	0.00145495	0.000765851	-0.000598253	-0.000981611	-0.00122914	-0.000800095	0.000324848	-0.000547784	-0.000226182	-0.00181195	0.000299107	-0.000772202	-0.000141043	0.000228931	0.000488737	-0.000677543	-0.000105825	-0.00040904
