cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0
89	2	30635	0	0.00802454	0.00801259	0.999968	0.999968	9.58161e-08	-0.0160371
89	2	34615	0	0.00801259	0.0282564	0.999968	0.999601	-0.000367044	-0.0202438
89	2	35316	0	0.0282564	0.0172202	0.999601	0.999852	0.000250977	0.0110362
89	2	40578	0	0.0172202	0.00419789	0.999852	0.999991	0.000139465	0.021418
89	2	86375	0	0.00419789	0.00118769	0.999991	0.999999	8.10586e-06	-0.0030102
89	2	97166	0	0.00118769	0.00992155	0.999999	0.999951	-4.85121e-05	-0.0111092
90	1	30	0	0.00584251	0.0195088	0.999983	0.99981	-0.000173213	0.0253513
90	1	9129	0	0.0195088	0.0130856	0.99981	0.999914	0.000104685	-0.00642314
90	1	11080	0	0.0130856	0.00685775	0.999914	0.999976	6.21042e-05	-0.00622787
90	1	21971	0	0.00685775	0.0160311	0.999976	0.999872	-0.000104978	-0.0228889
90	1	24547	0	0.0160311	0.00430253	0.999872	0.999991	0.00011925	0.0117286
90	1	24764	0	0.00430253	0.00134302	0.999991	0.999999	8.35405e-06	0.00564555
90	1	28355	0	0.00134302	0.000158468	0.999999	1	8.89298e-07	-0.00150149
90	1	44895	0	0.000158468	0.000409258	1	1	-7.11901e-08	0.000567727
90	1	45749	0	0.000409258	0.00155328	1	0.999999	-1.1226e-06	-0.00196254
90	1	58621	0	0.00155328	0.0358729	0.999999	0.999357	-0.00064202	0.0374262
90	1	67606	0	0.0358729	0.0274916	0.999357	0.999622	0.000265575	-0.0633645
90	1	68261	0	0.0274916	0.0259491	0.999622	0.999663	4.12146e-05	0.00154241
90	1	71202	0	0.0259491	0.00533781	0.999663	0.999986	0.000322485	0.0312869
90	1	89506	0	0.00533781	0.0284618	0.999986	0.999595	-0.000390716	-0.0337997
90	2	13346	0	0.00992155	0.0162459	0.999951	0.999868	-8.27424e-05	-0.00632434
90	2	26778	0	0.0162459	0.000412658	0.999868	1	0.000131888	0.0166585
90	2	50057	0	0.000412658	0.0188544	1	0.999822	-0.000177644	0.0184418
90	2	73519	0	0.0188544	0.00410651	0.999822	0.999992	0.000169327	-0.0147479
90	2	96220	0	0.00410651	0.00892105	0.999992	0.99996	-3.13604e-05	0.00481455
91	1	2312	0	0.0284618	0.00244716	0.999595	0.999997	0.000402125	0.030909
91	1	6204	0	0.00244716	0.000115786	0.999997	1	2.98759e-06	-0.00256294
91	1	9745	0	0.000115786	0.0178962	1	0.99984	-0.000160117	-0.0177804
91	1	9825	0	0.0178962	0.0283079	0.99984	0.999599	-0.000240502	-0.0104117
91	1	12312	0	0.0283079	0.00972062	0.999599	0.999953	0.000353485	0.0185872
91	1	14276	0	0.00972062	0.0199971	0.999953	0.9998	-0.000152686	0.0297178
91	1	31665	0	0.0199971	0.0200726	0.9998	0.999799	-1.51236e-06	-0.0400698
91	1	35607	0	0.0200726	0.00944344	0.999799	0.999955	0.000156878	0.0106292
91	1	36465	0	0.00944344	0.0351722	0.999955	0.999382	-0.000573789	0.0446157
91	1	42954	0	0.0351722	0.00130045	0.999382	0.999999	0.000617888	-0.0364727
91	1	50483	0	0.00130045	0.00545752	0.999999	0.999985	-1.40466e-05	0.00675797
91	1	52495	0	0.00545752	0.0176183	0.999985	0.999845	-0.0001403	0.0121608
91	1	67195	0	0.0176183	0.00354604	0.999845	0.999994	0.000148926	-0.0211643
91	1	77102	0	0.00354604	0.00785465	0.999994	0.999969	-2.45602e-05	-0.00430861
91	1	90142	0	0.00785465	0.0218956	0.999969	0.99976	-0.000208838	-0.0140409
91	1	98774	0	0.0218956	0.00223061	0.99976	0.999998	0.000237248	0.0241262
91	2	47728	0	0.00892105	0.00430217	0.99996	0.999991	3.05387e-05	-0.0132232
91	2	52293	0	0.00430217	0.00775924	0.999991	0.99997	-2.08484e-05	-0.00345707
91	2	65936	0	0.00775924	0.0278718	0.99997	0.999612	-0.000358253	-0.0201126
91	2	66188	0	0.0278718	0.00830105	0.999612	0.999966	0.000354029	0.0195708
91	2	67676	0	0.00830105	0.00332162	0.999966	0.999994	2.89375e-05	0.00497943
91	2	71030	0	0.00332162	0.0169913	0.999994	0.999856	-0.000138826	-0.0136697
91	2	76706	0	0.0169913	0.022084	0.999856	0.999756	-9.9495e-05	0.0390753
91	2	78690	0	0.022084	0.0112381	0.999756	0.999937	0.000180721	-0.0333221
92	1	18113	0	0.00223061	0.036252	0.999998	0.999343	-0.0006544	-0.0384826
92	1	28513	0	0.036252	0.0302063	0.999343	0.999544	0.000200913	0.00604569
92	1	43104	0	0.0302063	0.00951029	0.999544	0.999955	0.000411071	0.020696
92	1	63939	0	0.00951029	0.00405486	0.999955	0.999992	3.70026e-05	0.00545543
92	1	69058	0	0.00405486	0.0107115	0.999992	0.999943	-4.91459e-05	0.0147664
92	1	74581	0	0.0107115	0.00250453	0.999943	0.999997	5.42331e-05	-0.013216
92	1	90630	0	0.00250453	0.0211924	0.999997	0.999775	-0.000221398	0.0236969
92	1	96463	0	0.0211924	0.00999786	0.999775	0.99995	0.000174595	-0.0311902
92	2	15219	0	0.0112381	0.016439	0.999937	0.999865	-7.19714e-05	0.0276771
92	2	15898	0	0.016439	0.0101314	0.999865	0.999949	8.38015e-05	-0.0063076
92	2	38439	0	0.0101314	0.0107723	0.999949	0.999942	-6.69795e-06	-0.0209037
92	2	39791	0	0.0107723	0.0263731	0.999942	0.999652	-0.000289706	0.0371454
92	2	40744	0	0.0263731	0.0229005	0.999652	0.999738	8.55571e-05	-0.0492736
92	2	44018	0	0.0229005	0.0177129	0.999738	0.999843	0.000105348	0.0406134
92	2	47512	0	0.0177129	0.00837205	0.999843	0.999965	0.000121835	-0.0260849
92	2	52423	0	0.00837205	0.00914015	0.999965	0.999958	-6.72554e-06	-0.0007681
92	2	52833	0	0.00914015	0.0137714	0.999958	0.999905	-5.30537e-05	-0.00463129
92	2	59282	0	0.0137714	0.00492532	0.999905	0.999988	8.27003e-05	0.00884611
92	2	71678	0	0.00492532	0.0205721	0.999988	0.999788	-0.000199456	0.0254974
92	2	76270	0	0.0205721	0.0170138	0.999788	0.999855	6.68729e-05	-0.0375858
92	2	96225	0	0.0170138	0.014922	0.999855	0.999889	3.34009e-05	0.00209172
93	1	3907	0	0.00999786	0.00132419	0.99995	0.999999	4.91031e-05	0.011322
93	1	16652	0	0.00132419	0.00113758	0.999999	0.999999	2.29693e-07	-0.00246176
93	1	33602	0	0.00113758	0.015841	0.999999	0.999875	-0.000124813	-0.0147034
93	1	44959	0	0.015841	0.0200573	0.999875	0.999799	-7.56763e-05	-0.00421632
93	1	58363	0	0.0200573	0.0236176	0.999799	0.999721	-7.77456e-05	-0.00356033
93	1	62302	0	0.0236176	0.010856	0.999721	0.999941	0.000219994	0.0127617
93	1	84584	0	0.010856	0.0234066	0.999941	0.999726	-0.000214986	0.0342626
93	1	84665	0	0.0234066	0.00218203	0.999726	0.999998	0.000271592	-0.0212246
93	1	88867	0	0.00218203	0.0199757	0.999998	0.999801	-0.000197115	-0.0221578
93	1	89575	0	0.0199757	0.00212977	0.999801	0.999998	0.000197267	0.017846
93	1	95097	0	0.00212977	0.0240774	0.999998	0.99971	-0.00028755	-0.0219476
93	1	95745	0	0.0240774	0.0265985	0.99971	0.999646	-6.38778e-05	-0.00252112
93	2	530	0	0.014922	0.0176282	0.999889	0.999845	-4.40426e-05	0.0325503
93	2	3368	0	0.0176282	0.0198961	0.999845	0.999802	-4.25496e-05	0.00226789
93	2	3518	0	0.0198961	0.0196062	0.999802	0.999808	5.72673e-06	-0.000289943
93	2	21393	0	0.0196062	0.029554	0.999808	0.999563	-0.000244487	0.00994777
93	2	35449	0	0.029554	0.00600743	0.999563	0.999982	0.000418761	-0.0235465
93	2	38906	0	0.00600743	0.00125167	0.999982	0.999999	1.72614e-05	-0.00475576
93	2	47093	0	0.00125167	0.0112192	0.999999	0.999937	-6.21504e-05	0.00996757
93	2	47814	0	0.0112192	0.00926595	0.999937	0.999957	2.00069e-05	-0.00195329
93	2	51474	0	0.00926595	0.0246533	0.999957	0.999696	-0.00026093	-0.0339193
93	2	62099	0	0.0246533	0.0357532	0.999696	0.999361	-0.000335196	-0.0110999
93	2	67066	0	0.0357532	0.00652107	0.999361	0.999979	0.000618074	0.0292321
93	2	76813	0	0.00652107	0.0127718	0.999979	0.999918	-6.02952e-05	0.0192929
93	2	81768	0	0.0127718	0.00595275	0.999918	0.999982	6.38437e-05	-0.00681904
93	2	88188	0	0.00595275	0.0191969	0.999982	0.999816	-0.000166529	0.0132442
93	2	89085	0	0.0191969	0.0192444	0.999816	0.999815	-9.13419e-07	4.75228e-05
93	2	90140	0	0.0192444	0.00726648	0.999815	0.999974	0.000158786	-0.0265109
94	1	754	0	0.0265985	0.00570485	0.999646	0.999984	0.000337524	0.0208936
94	1	27436	0	0.00570485	0.00776643	0.999984	0.99997	-1.3886e-05	-0.00206158
94	1	58505	0	0.00776643	0.0194007	0.99997	0.999812	-0.000158022	0.0271671
94	1	61068	0	0.0194007	0.00361153	0.999812	0.999993	0.000181688	-0.0230122
94	1	68749	0	0.00361153	0.0238609	0.999993	0.999715	-0.000278111	0.0274724
94	2	5214	0	0.00726648	0.0205359	0.999974	0.999789	-0.000184443	0.0278024
94	2	13792	0	0.0205359	0.0106937	0.999789	0.999943	0.000153695	-0.0312296
94	2	24552	0	0.0106937	0.0136312	0.999943	0.999907	-3.57262e-05	-0.00293747
94	2	59118	0	0.0136312	0.000127743	0.999907	1	9.29006e-05	0.0137589
94	2	91156	0	0.000127743	0.00649989	1	0.999979	-2.11159e-05	0.00637214
95	1	16424	0	0.0238609	0.0060856	0.999715	0.999981	0.000266189	-0.0299465
95	1	45140	0	0.0060856	0.0251196	0.999981	0.999685	-0.000296937	0.0312052
95	1	46512	0	0.0251196	0.00482208	0.999685	0.999988	0.000303918	-0.0299417
95	2	10559	0	0.00649989	0.00117697	0.999979	0.999999	2.04319e-05	-0.00532292
95	2	43687	0	0.00117697	0.00910449	0.999999	0.999959	-4.07524e-05	-0.0102815
95	2	47865	0	0.00910449	0.00292383	0.999959	0.999996	3.71722e-05	0.0120283
95	2	58364	0	0.00292383	0.00366249	0.999996	0.999993	-2.43254e-06	-0.00658632
95	2	62759	0	0.00366249	0.0282252	0.999993	0.999602	-0.000391547	0.0318877
95	2	66534	0	0.0282252	0.0200709	0.999602	0.999799	0.000196929	-0.0482961
95	2	72047	0	0.0200709	0.00119176	0.999799	0.999999	0.000200731	0.0212627
96	1	19724	0	0.00482208	0.00512809	0.999988	0.999987	-1.52244e-06	-0.000306013
96	1	51746	0	0.00512809	0.0188185	0.999987	0.999823	-0.000163905	0.0239466
96	1	55405	0	0.0188185	0.0256943	0.999823	0.99967	-0.00015302	-0.0445128
96	1	55776	0	0.0256943	0.00322474	0.99967	0.999995	0.000324953	0.0224696
96	1	68226	0	0.00322474	0.0187954	0.999995	0.999823	-0.00017142	-0.0155707
96	1	73448	0	0.0187954	0.0164611	0.999823	0.999865	4.11511e-05	0.00233433
96	2	10514	0	0.00119176	0.0181182	0.999999	0.999836	-0.000163412	0.0169265
96	2	24562	0	0.0181182	0.0171832	0.999836	0.999852	1.65048e-05	-0.0353014
96	2	35249	0	0.0171832	0.0282439	0.999852	0.999601	-0.000251197	0.0454271
96	2	43985	0	0.0282439	0.0169912	0.999601	0.999856	0.000254541	-0.0452351
96	2	44825	0	0.0169912	0.00619291	0.999856	0.999981	0.000125182	0.0107983
96	2	82664	0	0.00619291	0.013476	0.999981	0.999909	-7.16227e-05	0.0196689
96	2	85897	0	0.013476	0.00832665	0.999909	0.999965	5.61364e-05	-0.00514935
96	2	86043	0	0.00832665	0.00462794	0.999965	0.999989	2.39579e-05	-0.00369871
96	2	97786	0	0.00462794	0.0163476	0.999989	0.999866	-0.000122906	0.0117197
96	2	98060	0	0.0163476	0.0106596	0.999866	0.999943	7.68116e-05	-0.00568802
96	2	98640	0	0.0106596	0.000525056	0.999943	1	5.66772e-05	-0.0101345
97	1	29	0	0.0164611	0.00520458	0.999865	0.999986	0.000121948	0.0112565
97	1	2611	0	0.00520458	0.00318351	0.999986	0.999995	8.47649e-06	0.00202107
97	1	10295	0	0.00318351	0.0075032	0.999995	0.999972	-2.30814e-05	-0.00431969
97	1	34034	0	0.0075032	0.00243386	0.999972	0.999997	2.51875e-05	0.00993706
97	1	34103	0	0.00243386	0.00696359	0.999997	0.999976	-2.12837e-05	-0.00939745
97	1	34657	0	0.00696359	0.00487791	0.999976	0.999988	1.23489e-05	0.0118415
97	1	52352	0	0.00487791	0.0219855	0.999988	0.999758	-0.000229757	0.0171075
97	1	59142	0	0.0219855	0.0236909	0.999758	0.999719	-3.89481e-05	0.00170543
97	1	61757	0	0.0236909	0.017504	0.999719	0.999847	0.000127443	-0.00618693
97	1	75258	0	0.017504	0.00469055	0.999847	0.999989	0.000142204	-0.0221945
97	1	90189	0	0.00469055	0.0316054	0.999989	0.999501	-0.00048833	0.0362959
97	1	93360	0	0.0316054	0.0416136	0.999501	0.999135	-0.000366328	-0.0732189
97	1	97786	0	0.0416136	0.030166	0.999135	0.999545	0.000410935	0.0717796
97	2	17667	0	0.000525056	0.0179219	1	0.999839	-0.000160447	0.0173969
97	2	23354	0	0.0179219	0.00820861	0.999839	0.999966	0.000126915	-0.0261305
97	2	26949	0	0.00820861	0.00114999	0.999966	0.999999	3.303e-05	0.0093586
97	2	46471	0	0.00114999	0.0155283	0.999999	0.999879	-0.000119895	0.0143783
97	2	49641	0	0.0155283	0.0134404	0.999879	0.99991	3.02424e-05	-0.0289686
97	2	70920	0	0.0134404	0.00532145	0.99991	0.999986	7.61656e-05	0.00811891
97	2	93945	0	0.00532145	0.0188895	0.999986	0.999822	-0.000164235	-0.0135681
98	1	1435	0	0.030166	0.0216886	0.999545	0.999765	0.00021982	-0.00847737
98	1	7706	0	0.0216886	0.00425342	0.999765	0.999991	0.000226178	-0.025942
98	1	10205	0	0.00425342	0.0257158	0.999991	0.999669	-0.000321553	0.0299692
98	1	14944	0	0.0257158	0.0190558	0.999669	0.999818	0.000149101	-0.0447716
98	1	17776	0	0.0190558	0.00408274	0.999818	0.999992	0.000173242	0.014973
98	1	29891	0	0.00408274	0.0192421	0.999992	0.999815	-0.000176778	-0.0151593
98	1	30335	0	0.0192421	0.0331842	0.999815	0.99945	-0.0003654	-0.0139421
98	1	48084	0	0.0331842	0.031382	0.99945	0.999508	5.81809e-05	0.00180216
98	1	48776	0	0.031382	0.00999623	0.999508	0.99995	0.000442551	0.0213858
98	1	51927	0	0.00999623	0.012971	0.99995	0.999916	-3.4161e-05	-0.00297481
98	1	59345	0	0.012971	0.0133513	0.999916	0.999911	-5.00412e-06	-0.00038022
98	1	71342	0	0.0133513	0.00127753	0.999911	0.999999	8.83159e-05	0.0146288
98	1	80705	0	0.00127753	0.00610536	0.999999	0.999981	-1.78215e-05	-0.0073829
98	1	83690	0	0.00610536	0.000365314	0.999981	1	1.85712e-05	0.00574005
98	1	96385	0	0.000365314	0.0203257	1	0.999793	-0.00020648	-0.0199604
98	1	99094	0	0.0203257	0.0425268	0.999793	0.999096	-0.000697455	0.0628526
98	2	3985	0	0.0188895	0.0103865	0.999822	0.999946	0.000124476	0.00850307
98	2	26695	0	0.0103865	0.00429059	0.999946	0.999991	4.47358e-05	0.0146771
98	2	46415	0	0.00429059	0.0112201	0.999991	0.999937	-5.37394e-05	-0.0155107
98	2	94771	0	0.0112201	0.0298272	0.999937	0.999555	-0.000381812	-0.0186071
98	2	97346	0	0.0298272	0.00336374	0.999555	0.999994	0.000439269	0.0264634
99	1	30	0	0.0425268	0.001844	0.999096	0.999998	0.000902973	-0.0406828
99	1	29691	0	0.001844	0.0203861	0.999998	0.999792	-0.000206076	0.0185421
99	1	31120	0	0.0203861	0.0240949	0.999792	0.99971	-8.24815e-05	0.00370877
99	1	36816	0	0.0240949	0.00272866	0.99971	0.999996	0.000286601	-0.0268236
99	1	38088	0	0.00272866	0.00345695	0.999996	0.999994	-2.25247e-06	-0.000728295
99	1	38614	0	0.00345695	0.00519102	0.999994	0.999987	-7.49807e-06	0.00864798
99	1	42841	0	0.00519102	0.00826621	0.999987	0.999966	-2.06915e-05	-0.0134572
99	2	6124	0	0.00336374	0.00418324	0.999994	0.999991	-3.09238e-06	0.00754699
99	2	7020	0	0.00418324	0.010467	0.999991	0.999945	-4.60286e-05	0.00628379
99	2	10870	0	0.010467	0.0121311	0.999945	0.999926	-1.88018e-05	0.00166403
99	2	14516	0	0.0121311	0.00690014	0.999926	0.999976	4.97766e-05	-0.00523092
99	2	26192	0	0.00690014	0.0161724	0.999976	0.999869	-0.000106962	-0.0230726
99	2	28008	0	0.0161724	0.0176209	0.999869	0.999845	-2.44737e-05	-0.00144846
99	2	28564	0	0.0176209	0.0262688	0.999845	0.999655	-0.000189761	0.0438897
99	2	31675	0	0.0262688	0.0257776	0.999655	0.999668	1.27848e-05	-0.0520464
99	2	34434	0	0.0257776	0.0246783	0.999668	0.999696	2.77316e-05	0.0504559
99	2	47100	0	0.0246783	0.00648493	0.999696	0.999979	0.000283523	-0.0311633
99	2	67260	0	0.00648493	0.00692584	0.999979	0.999976	-2.95648e-06	-0.000440912
99	2	69698	0	0.00692584	0.00390145	0.999976	0.999992	1.63731e-05	0.00302439
99	2	76788	0	0.00390145	0.00898669	0.999992	0.99996	-3.27691e-05	-0.00508524
99	2	89274	0	0.00898669	0.019016	0.99996	0.999819	-0.000140414	-0.0100293
99	2	89721	0	0.019016	0.00315036	0.999819	0.999995	0.000175857	0.0221663
99	2	92735	0	0.00315036	0.00806308	0.999995	0.999967	-2.75439e-05	-0.0112134
99	2	96397	0	0.00806308	0.0005969	0.999967	1	3.2329e-05	0.00746618
100	1	7000	0	0.00826621	0.0199236	0.999966	0.999802	-0.000164297	0.0281898
100	1	10276	0	0.0199236	0.00879623	0.999802	0.999961	0.000159802	-0.0287199
100	1	34821	0	0.00879623	0.00542396	0.999961	0.999985	2.39775e-05	0.00337227
100	1	43531	0	0.00542396	0.00745093	0.999985	0.999972	-1.30484e-05	-0.00202697
100	1	44582	0	0.00745093	0.0141427	0.999972	0.9999	-7.22467e-05	-0.00669174
100	1	44874	0	0.0141427	0.00630681	0.9999	0.99998	8.01228e-05	0.0204495
100	1	49971	0	0.00630681	0.0079179	0.99998	0.999969	-1.14586e-05	-0.0142247
100	1	59780	0	0.0079179	0.0245177	0.999969	0.999699	-0.000269177	0.0324356
100	1	59963	0	0.0245177	0.0161073	0.999699	0.99987	0.000170852	-0.040625
100	1	62733	0	0.0161073	0.0200274	0.99987	0.999799	-7.08241e-05	0.0361347
100	1	67193	0	0.0200274	0.00209207	0.999799	0.999998	0.00019838	-0.0179354
100	1	68763	0	0.00209207	0.0362403	0.999998	0.999344	-0.000654277	0.0341482
100	1	97945	0	0.0362403	0.0311907	0.999344	0.999514	0.000170264	-0.00504958
100	1	98514	0	0.0311907	0.00541458	0.999514	0.999985	0.000471882	-0.0366053
100	2	12084	0	0.0005969	0.0225499	1	0.999746	-0.000254039	-0.021953
100	2	16538	0	0.0225499	0.0244557	0.999746	0.999701	-4.47902e-05	-0.00190578
100	2	23461	0	0.0244557	0.0120148	0.999701	0.999928	0.000226889	0.0124409
100	2	24265	0	0.0120148	0.0121626	0.999928	0.999926	-1.78711e-06	-0.000147833
100	2	66887	0	0.0121626	0.0240722	0.999926	0.99971	-0.000215747	0.0362348
100	2	75676	0	0.0240722	0.00555835	0.99971	0.999985	0.000274324	-0.0185138
100	2	81029	0	0.00555835	0.0262619	0.999985	0.999655	-0.000329341	-0.0318202
100	2	81449	0	0.0262619	0.0188515	0.999655	0.999822	0.000167167	0.0451134
100	2	94185	0	0.0188515	0.0190355	0.999822	0.999819	-3.4854e-06	0.000183989
100	2	98193	0	0.0190355	0.00671392	0.999819	0.999977	0.000158649	-0.0123216
