cycle	pop	tcycle	o	zb	za	wb	wa	s	dz0	dz1
13	1	46456	0	0.0252732	0.0157358	0.999681	0.999876	0.000195579	0.00564187	0.00826628
13	1	50822	0	0.0157358	0.0177111	0.999876	0.999843	-3.30347e-05	0.0052166	-0.0021945
13	1	73551	0	0.0177111	0.0248802	0.999843	0.999691	-0.000152657	0.012127	-0.00288291
13	1	81908	0	0.0248802	0.0279404	0.999691	0.99961	-8.08186e-05	-0.000890332	-0.00412547
13	1	90419	0	0.0279404	0.00417724	0.99961	0.999991	0.000381681	-0.0134246	0.0287793
13	1	90668	0	0.00417724	0.00860175	0.999991	0.999963	-2.827e-05	0.00674182	-0.00974457
13	1	95491	0	0.00860175	0.0310347	0.999963	0.999519	-0.000444482	-0.0316588	-0.0126733
13	2	8848	0	0.0171454	0.00546092	0.999853	0.999985	0.00013208	-0.00896819	-0.0205969
13	2	27822	0	0.00546092	0.0127235	0.999985	0.999919	-6.6031e-05	0.01201	0.0135862
13	2	37568	0	0.0127235	0.00756393	0.999919	0.999971	5.23388e-05	-0.00220245	-0.00556265
13	2	38531	0	0.00756393	0.00352045	0.999971	0.999994	2.241e-05	-0.00854164	-0.000557368
13	2	50640	0	0.00352045	0.0467159	0.999994	0.998909	-0.0010844	-0.0431345	-0.0155514
13	2	50773	0	0.0467159	0.0105379	0.998909	0.999944	0.0010362	0.0400796	0.00324148
13	2	62299	0	0.0105379	0.0119451	0.999944	0.999929	-1.58195e-05	-0.00611501	0.00473682
13	2	81626	0	0.0119451	0.0239149	0.999929	0.999714	-0.000214594	-0.0111479	-0.00436236
13	2	88098	0	0.0239149	0.0297367	0.999714	0.999558	-0.000156162	-0.00695114	0.00296792
13	2	90586	0	0.0297367	0.01846	0.999558	0.99983	0.000271785	0.0248281	-0.011973
13	2	95073	0	0.01846	0.0290413	0.99983	0.999578	-0.000251282	0.0167302	-0.00829542
14	1	4215	0	0.0310347	0.0370195	0.999519	0.999315	-0.000203626	-0.00782256	0.0351623
14	1	4935	0	0.0370195	0.0111432	0.999315	0.999938	0.000623332	0.0320607	-0.0280268
14	1	5728	0	0.0111432	0.00729589	0.999938	0.999973	3.5471e-05	0.00104024	0.00381556
14	1	12526	0	0.00729589	0.0213698	0.999973	0.999772	-0.000201698	0.0158379	-0.00685959
14	1	15107	0	0.0213698	0.0104847	0.999772	0.999945	0.000173384	-0.0188944	0.0242338
14	1	16851	0	0.0104847	0.0015777	0.999945	0.999999	5.37216e-05	0.00322114	-0.0116216
14	1	20917	0	0.0015777	0.0135451	0.999999	0.999908	-9.04865e-05	0.0044723	-0.0111212
14	1	22355	0	0.0135451	0.015917	0.999908	0.999873	-3.49395e-05	-0.00140024	-0.00288515
14	1	28104	0	0.015917	0.0137382	0.999873	0.999906	3.23067e-05	-0.00399571	0.0018218
14	1	30245	0	0.0137382	0.0163503	0.999906	0.999866	-3.92964e-05	-0.0100406	0.00129961
14	1	51540	0	0.0163503	0.0195768	0.999866	0.999808	-5.79573e-05	-0.00772154	0.00559996
14	1	56406	0	0.0195768	0.0115612	0.999808	0.999933	0.000124803	0.0297207	0.00890611
14	1	72972	0	0.0115612	0.0134422	0.999933	0.99991	-2.35158e-05	-0.00253458	-0.0122083
14	1	82387	0	0.0134422	0.0173603	0.99991	0.999849	-6.03423e-05	-0.025813	0.00649137
14	1	90183	0	0.0173603	0.0269951	0.999849	0.999636	-0.000213655	0.0027315	-0.0192946
14	1	90239	0	0.0269951	0.0204296	0.999636	0.999791	0.000155695	0.0116309	0.00266969
14	1	99992	0	0.0204296	0.0192527	0.999791	0.999815	2.33513e-05	0.0154632	0.00592553
14	2	28400	0	0.0290413	0.0269521	0.999578	0.999637	5.84935e-05	-0.0134179	-0.000686636
14	2	36958	0	0.0269521	0.0306839	0.999637	0.999529	-0.000107537	-0.0059947	-0.00294463
14	2	53755	0	0.0306839	0.0253142	0.999529	0.99968	0.000150359	0.012752	0.0052304
14	2	65844	0	0.0253142	0.0267202	0.99968	0.999643	-3.65797e-05	0.000394783	-0.0013515
14	2	67863	0	0.0267202	0.0225941	0.999643	0.999745	0.000101742	-0.0281749	0.0310963
14	2	74560	0	0.0225941	0.022533	0.999745	0.999746	1.37985e-06	2.66275e-05	-0.000158264
14	2	75221	0	0.022533	0.00861077	0.999746	0.999963	0.000216818	0.0169473	-0.0119215
14	2	81440	0	0.00861077	0.0132909	0.999963	0.999912	-5.12501e-05	0.00393277	-0.00626169
15	1	582	0	0.0192527	0.0108759	0.999815	0.999941	0.000126199	-0.00199276	0.0137084
15	1	8151	0	0.0108759	0.0209348	0.999941	0.999781	-0.000159978	0.00640293	-0.0112184
15	1	12063	0	0.0209348	0.013124	0.999781	0.999914	0.000133023	-0.00456019	0.00853951
15	1	50438	0	0.013124	0.0343631	0.999914	0.99941	-0.000504164	-0.0273989	0.0343677
15	1	53364	0	0.0343631	0.0186629	0.99941	0.999826	0.000416345	0.0164527	-0.0496411
15	1	80660	0	0.0186629	0.0260272	0.999826	0.999661	-0.000164543	0.0102301	-0.00452362
15	1	87999	0	0.0260272	0.0321139	0.999661	0.999484	-0.000176926	0.0157841	0.00697287
15	1	89862	0	0.0321139	0.0201109	0.999484	0.999798	0.000313476	-0.00789984	0.0192426
15	1	92495	0	0.0201109	0.0201804	0.999798	0.999796	-1.40064e-06	3.29216e-05	0.00023116
15	2	1126	0	0.0132909	0.036798	0.999912	0.999323	-0.00058855	-0.0115883	-0.0212945
15	2	14164	0	0.036798	0.0147194	0.999323	0.999892	0.000568878	0.0197376	0.0474639
15	2	35776	0	0.0147194	0.0125706	0.999892	0.999921	2.93213e-05	0.000172056	-0.00263144
15	2	50648	0	0.0125706	0.00848997	0.999921	0.999964	4.29712e-05	-0.00117642	-0.0162596
15	2	53351	0	0.00848997	0.00746809	0.999964	0.999972	8.15367e-06	0.00138776	0.00518981
15	2	62420	0	0.00746809	0.0024439	0.999972	0.999997	2.49001e-05	-0.00605142	0.00279641
15	2	69978	0	0.0024439	0.0166224	0.999997	0.999862	-0.000135157	0.010643	-0.0135019
15	2	80398	0	0.0166224	0.0262885	0.999862	0.999655	-0.000207369	0.013591	0.0174155
15	2	90361	0	0.0262885	0.0288307	0.999655	0.999584	-7.00606e-05	-0.00467964	-0.0257606
15	2	95215	0	0.0288307	0.0104351	0.999584	0.999946	0.000361225	-0.028835	0.0266399
16	1	5777	0	0.0201804	0.00622751	0.999796	0.999981	0.00018425	-0.0200708	0.00288248
16	1	8731	0	0.00622751	0.0245674	0.999981	0.999698	-0.000282349	-0.0112088	-0.0279991
16	1	20732	0	0.0245674	0.0368702	0.999698	0.999321	-0.000377856	-0.0162505	0.0461887
16	1	20802	0	0.0368702	0.0196605	0.999321	0.999807	0.000486558	0.010095	-0.0155202
16	1	22875	0	0.0196605	0.0147969	0.999807	0.999891	8.37965e-05	0.00581903	0.000145408
16	1	44368	0	0.0147969	0.00533631	0.999891	0.999986	9.5241e-05	0.00800605	-0.00520279
16	1	53114	0	0.00533631	0.00667385	0.999986	0.999978	-8.03201e-06	-0.000284175	-0.00918515
16	1	92823	0	0.00667385	0.0307129	0.999978	0.999528	-0.000449271	0.0276615	-0.014224
16	1	97138	0	0.0307129	0.0229644	0.999528	0.999736	0.000207982	-0.00226765	0.0278992
16	1	97685	0	0.0229644	0.0320315	0.999736	0.999487	-0.000249298	-0.00224605	0.0173455
16	1	99972	0	0.0320315	0.0165604	0.999487	0.999863	0.000375957	-0.0180348	-0.00915033
16	2	6765	0	0.0104351	0.0143368	0.999946	0.999897	-4.83251e-05	-0.00429193	-0.0143485
16	2	9079	0	0.0143368	0.0199752	0.999897	0.999801	-9.67271e-05	0.00947346	-0.0122527
16	2	9100	0	0.0199752	0.0169328	0.999801	0.999857	5.61459e-05	0.00134078	0.036665
16	2	11088	0	0.0169328	0.0206143	0.999857	0.999788	-6.91129e-05	0.00433763	0.00352507
16	2	44035	0	0.0206143	0.00729364	0.999788	0.999973	0.000185893	-0.000926488	-0.0274071
16	2	48865	0	0.00729364	0.0327793	0.999973	0.999463	-0.000510512	-0.00478408	-0.0256576
16	2	52962	0	0.0327793	0.00756246	0.999463	0.999971	0.000508775	0.0012712	0.0252479
16	2	60845	0	0.00756246	0.00865931	0.999971	0.999963	-8.89633e-06	-0.00176711	0.0154413
16	2	76963	0	0.00865931	0.0146748	0.999963	0.999892	-7.01803e-05	0.0178942	-0.00706369
16	2	92672	0	0.0146748	0.0241706	0.999892	0.999708	-0.000184418	0.00917823	0.00313147
17	1	7072	0	0.0165604	0.0198005	0.999863	0.999804	-5.89045e-05	-0.0150572	-0.00245731
17	1	10737	0	0.0198005	0.0301819	0.999804	0.999545	-0.000259408	0.0257087	-0.0418566
17	1	11365	0	0.0301819	0.0333712	0.999545	0.999443	-0.00010134	0.0146541	0.00741258
17	1	11389	0	0.0333712	0.0348662	0.999443	0.999392	-5.10059e-05	-3.16708e-05	-0.00240239
17	1	11528	0	0.0348662	0.0309865	0.999392	0.99952	0.00012775	-0.0568921	0.0282637
17	1	12489	0	0.0309865	0.0227725	0.99952	0.999741	0.000220813	0.00926706	0.00275467
17	1	14685	0	0.0227725	0.017568	0.999741	0.999846	0.000104983	0.0206128	-0.0257942
17	1	31010	0	0.017568	0.0241564	0.999846	0.999708	-0.000137439	-0.022904	0.0230577
17	1	46841	0	0.0241564	0.025099	0.999708	0.999685	-2.32148e-05	0.048546	-0.00356359
17	1	73321	0	0.025099	0.0153119	0.999685	0.999883	0.000197773	-0.0403203	-0.00263222
17	1	75989	0	0.0153119	0.0111359	0.999883	0.999938	5.52241e-05	0.00485591	-0.00317919
17	1	86264	0	0.0111359	0.00893244	0.999938	0.99996	2.21103e-05	0.00703851	-0.00438492
17	1	98664	0	0.00893244	0.00126564	0.99996	0.999999	3.90941e-05	0.00431406	0.00913651
17	2	11603	0	0.0241706	0.0315808	0.999708	0.999501	-0.000206543	0.00493944	0.00895091
17	2	15829	0	0.0315808	0.0214547	0.999501	0.99977	0.000268559	-0.00941508	-0.0223204
17	2	33074	0	0.0214547	0.0239609	0.99977	0.999713	-5.69109e-05	-0.00328621	-0.00850659
17	2	58004	0	0.0239609	0.0166235	0.999713	0.999862	0.000148904	-0.0270507	0.00531111
17	2	77179	0	0.0166235	0.0119647	0.999862	0.999928	6.65952e-05	0.0132191	0.000715939
17	2	86121	0	0.0119647	0.0155703	0.999928	0.999879	-4.96389e-05	0.00605336	0.0249408
17	2	93541	0	0.0155703	0.00450279	0.999879	0.99999	0.000111086	-0.010533	-0.00928596
18	1	21620	0	0.00126564	0.00129059	0.999999	0.999999	-3.18877e-08	-0.000349995	0.000284458
18	1	68868	0	0.00129059	0.0132307	0.999999	0.999912	-8.6689e-05	0.0113267	0.00464352
18	1	79934	0	0.0132307	0.0225391	0.999912	0.999746	-0.000166466	-0.0188583	0.0156295
18	1	87953	0	0.0225391	0.0155897	0.999746	0.999878	0.000132495	0.0218028	-0.0166387
18	1	96967	0	0.0155897	0.0102862	0.999878	0.999947	6.86184e-05	-0.0230371	0.00140971
18	2	78545	0	0.00450279	0.0190505	0.99999	0.999819	-0.000171309	0.0212927	-0.0044975
18	2	86911	0	0.0190505	0.0111251	0.999819	0.999938	0.000119584	-0.0168883	-0.0103167
19	1	11821	0	0.0102862	0.0208222	0.999947	0.999783	-0.000163866	-0.00872189	0.0059228
19	1	16141	0	0.0208222	0.0256156	0.999783	0.999672	-0.000111292	0.0295798	-0.0344001
19	1	29032	0	0.0256156	0.02041	0.999672	0.999792	0.000119804	-0.0288212	0.00981363
19	1	30664	0	0.02041	0.0106377	0.999792	0.999943	0.000151715	0.00756115	0.00620468
19	1	36123	0	0.0106377	0.0100254	0.999943	0.99995	6.32617e-06	0.000975833	-0.000250124
19	1	36426	0	0.0100254	0.0305449	0.99995	0.999534	-0.000416154	-0.0104938	-0.0180836
19	1	37200	0	0.0305449	0.0269491	0.999534	0.999637	0.000103373	-0.00552202	0.0116589
19	1	49421	0	0.0269491	0.0112255	0.999637	0.999937	0.000300166	0.0344902	0.0100285
19	1	61953	0	0.0112255	0.00815161	0.999937	0.999967	2.97822e-05	-0.0107367	0.0110506
19	1	86889	0	0.00815161	0.00483985	0.999967	0.999988	2.15125e-05	0.00329939	-0.00471359
19	2	9087	0	0.0111251	0.00902531	0.999938	0.999959	2.11558e-05	-0.000461741	0.00204933
19	2	9653	0	0.00902531	0.00698664	0.999959	0.999976	1.63216e-05	0.000337086	0.00217968
19	2	12727	0	0.00698664	0.0182126	0.999976	0.999834	-0.000141433	0.0157299	0.00264226
19	2	14843	0	0.0182126	0.028293	0.999834	0.9996	-0.00023437	0.00965203	-0.00296934
19	2	17178	0	0.028293	0.0267134	0.9996	0.999643	4.34448e-05	-0.0505269	-0.00637433
19	2	18254	0	0.0267134	0.0248782	0.999643	0.999691	4.73417e-05	0.000272492	0.0035353
19	2	26332	0	0.0248782	0.02658	0.999691	0.999647	-4.37858e-05	-0.0020347	0.000496118
19	2	39483	0	0.02658	0.030726	0.999647	0.999528	-0.000118788	-0.00544544	0.00440479
19	2	47769	0	0.030726	0.0407207	0.999528	0.999171	-0.000356979	0.023806	0.0451465
19	2	50014	0	0.0407207	0.00706646	0.999171	0.999975	0.000804442	-2.68737e-05	-0.0428587
19	2	51753	0	0.00706646	0.018224	0.999975	0.999834	-0.00014108	-0.0112162	0.00674249
19	2	59431	0	0.018224	0.00927435	0.999834	0.999957	0.000123058	0.00849738	-0.00364528
19	2	64955	0	0.00927435	0.0235174	0.999957	0.999724	-0.000233499	-0.00595555	-0.0183624
19	2	66146	0	0.0235174	0.0253728	0.999724	0.999678	-4.53554e-05	-0.00207291	-0.000638912
19	2	68615	0	0.0253728	0.00487957	0.999678	0.999988	0.000310032	0.0165239	0.0137486
19	2	97545	0	0.00487957	0.010017	0.999988	0.99995	-3.82642e-05	-0.00371084	0.0137781
20	1	2908	0	0.00483985	0.0148808	0.999988	0.999889	-9.90024e-05	0.00851816	-0.0123381
20	1	31770	0	0.0148808	0.0163021	0.999889	0.999867	-2.21593e-05	0.00141628	-0.000467138
20	1	59387	0	0.0163021	0.00828928	0.999867	0.999966	9.85277e-05	-0.00531181	0.00731031
20	1	62035	0	0.00828928	0.0111488	0.999966	0.999938	-2.77914e-05	0.00291072	0.00420239
20	1	63148	0	0.0111488	0.00873257	0.999938	0.999962	2.40193e-05	-0.00559819	-0.00905251
20	1	63831	0	0.00873257	0.0103756	0.999962	0.999946	-1.56979e-05	0.00164852	-0.000759152
20	1	70812	0	0.0103756	0.0418122	0.999946	0.999126	-0.000819965	0.0185944	0.0407373
20	1	74478	0	0.0418122	0.0146422	0.999126	0.999893	0.000767226	-0.0276634	-0.0185765
20	1	79984	0	0.0146422	0.0227003	0.999893	0.999742	-0.000150445	0.0057471	0.00790795
20	1	87030	0	0.0227003	0.0235022	0.999742	0.999724	-1.85249e-05	-0.00477531	0.0010743
20	1	91487	0	0.0235022	0.0091053	0.999724	0.999959	0.000234752	0.00829522	-0.017888
20	1	95498	0	0.0091053	0.0246078	0.999959	0.999697	-0.000261284	-0.0305387	0.0021787
20	1	98843	0	0.0246078	0.0434596	0.999697	0.999056	-0.00064139	-0.0155081	-0.0272293
20	2	17885	0	0.010017	0.00528578	0.99995	0.999986	3.6201e-05	-2.31119e-05	-0.00619101
20	2	24410	0	0.00528578	0.0111337	0.999986	0.999938	-4.80088e-05	-0.00131463	0.0067245
20	2	66666	0	0.0111337	0.0113277	0.999938	0.999936	-2.17833e-06	0.00798018	0.00162626
20	2	71161	0	0.0113277	0.018129	0.999936	0.999836	-0.000100167	-0.00537192	0.00672339
20	2	76497	0	0.018129	0.0190622	0.999836	0.999818	-1.73542e-05	-0.00610256	-0.00120956
20	2	95751	0	0.0190622	0.0179111	0.999818	0.99984	2.12807e-05	-0.00348009	-0.00409607
21	1	7435	0	0.0434596	0.0463321	0.999056	0.998927	-0.000128956	-0.00744909	0.0179421
21	1	19558	0	0.0463321	0.0129462	0.998927	0.999916	0.000990019	0.047316	-0.0113865
21	1	26129	0	0.0129462	0.00718182	0.999916	0.999974	5.80141e-05	0.00229973	0.00653251
21	1	38041	0	0.00718182	0.0185306	0.999974	0.999828	-0.000145891	-0.00488812	-0.0120889
21	1	55018	0	0.0185306	0.0202541	0.999828	0.999795	-3.3422e-05	0.00917904	-0.000311164
21	1	61837	0	0.0202541	0.00547298	0.999795	0.999985	0.000190155	-0.00215201	0.0193016
21	1	67095	0	0.00547298	0.0304129	0.999985	0.999538	-0.000447395	0.0223506	0.01181
21	1	81019	0	0.0304129	0.026593	0.999538	0.999646	0.000108883	-0.0039944	-0.000480977
21	1	81919	0	0.026593	0.023964	0.999646	0.999713	6.64613e-05	-0.00208541	-0.00172784
21	1	97418	0	0.023964	0.0255287	0.999713	0.999674	-3.87204e-05	0.00189237	-0.000420279
21	2	16754	0	0.0179111	0.0177393	0.99984	0.999843	3.06255e-06	3.97274e-05	-0.000205492
21	2	23341	0	0.0177393	0.0115952	0.999843	0.999933	9.01204e-05	0.00515453	-0.00357216
21	2	48163	0	0.0115952	0.0205334	0.999933	0.999789	-0.000143576	0.00108076	0.0107125
21	2	54243	0	0.0205334	0.0295494	0.999789	0.999564	-0.000225746	-0.0178774	-0.00279588
21	2	61836	0	0.0295494	0.0118081	0.999564	0.99993	0.000366934	0.0134666	-0.0211502
21	2	86915	0	0.0118081	0.0111614	0.99993	0.999938	7.42723e-06	0.0177446	0.0133119
22	1	986	0	0.0255287	0.0135326	0.999674	0.999908	0.000234319	-0.020364	-0.0228455
22	1	31055	0	0.0135326	0.0141452	0.999908	0.9999	-8.47883e-06	-0.00879293	0.00012477
22	1	48295	0	0.0141452	0.0199928	0.9999	0.9998	-9.98076e-05	-0.003303	-0.00491517
22	1	63319	0	0.0199928	0.0060198	0.9998	0.999982	0.000181754	0.00459532	0.0136684
22	1	78129	0	0.0060198	0.0263052	0.999982	0.999654	-0.00032781	0.024802	-0.0121645
22	1	79313	0	0.0263052	0.0184247	0.999654	0.99983	0.000176263	-0.00342557	0.00962006
22	1	85377	0	0.0184247	0.0485458	0.99983	0.998822	-0.0010081	-0.0582541	-0.0189815
22	1	86749	0	0.0485458	0.00816095	0.998822	0.999967	0.0011457	0.0468108	0.0199245
22	2	12732	0	0.0111614	0.0107125	0.999938	0.999943	4.90903e-06	-0.00249495	0.000964278
22	2	14022	0	0.0107125	0.0387993	0.999943	0.999248	-0.000695072	-0.0263374	0.0221467
22	2	22263	0	0.0387993	0.0473893	0.999248	0.998878	-0.000370113	0.0198685	0.0153921
22	2	31256	0	0.0473893	0.0214314	0.998878	0.99977	0.000893622	-0.0113735	-0.0639691
22	2	50264	0	0.0214314	0.0313001	0.99977	0.99951	-0.000260163	0.0447844	0.015127
22	2	58631	0	0.0313001	0.0314919	0.99951	0.999504	-6.02087e-06	-0.0337723	-0.0298904
22	2	63580	0	0.0314919	0.0305701	0.999504	0.999533	2.86062e-05	-0.00787706	0.00263989
22	2	67601	0	0.0305701	0.0445406	0.999533	0.999009	-0.000524533	0.0372123	0.0643073
22	2	72353	0	0.0445406	0.0410845	0.999009	0.999156	0.000147978	-9.74333e-05	-0.00435494
22	2	74644	0	0.0410845	0.0140648	0.999156	0.999901	0.000745336	-0.0142049	-0.0248011
23	1	7900	0	0.00816095	0.00166545	0.999967	0.999999	3.19142e-05	-0.00402223	0.0056923
23	1	40910	0	0.00166545	0.022031	0.999999	0.999757	-0.000241267	-0.0235053	-0.00266204
23	1	43529	0	0.022031	0.020184	0.999757	0.999796	3.89868e-05	0.00204837	-0.00108756
23	1	44565	0	0.020184	0.0131517	0.999796	0.999914	0.000117221	0.00669973	0.00507877
23	1	48709	0	0.0131517	0.014339	0.999914	0.999897	-1.63197e-05	-0.00117989	0.000135766
23	1	49893	0	0.014339	0.0235808	0.999897	0.999722	-0.00017521	0.0341249	-0.014034
23	1	70595	0	0.0235808	0.0287366	0.999722	0.999587	-0.00013486	-0.0411065	-0.0065946
23	1	83313	0	0.0287366	0.0319258	0.999587	0.999491	-9.67279e-05	-0.000122351	-0.00437397
23	1	87637	0	0.0319258	0.00767172	0.999491	0.999971	0.000480317	0.0282158	0.0202155
23	2	452	0	0.0140648	0.0404353	0.999901	0.999183	-0.000718342	0.012985	0.0249739
23	2	1429	0	0.0404353	0.0401168	0.999183	0.999196	1.28307e-05	-0.0272808	0.00870454
23	2	7642	0	0.0401168	0.0080669	0.999196	0.999967	0.000772439	0.00834914	-0.0447472
23	2	12210	0	0.0080669	0.00814215	0.999967	0.999967	-6.09856e-07	-0.0138199	0.000947951
23	2	36820	0	0.00814215	0.011988	0.999967	0.999928	-3.87078e-05	0.0169465	-0.0033163
23	2	48445	0	0.011988	0.0121757	0.999928	0.999926	-2.2675e-06	0.000352536	0.000174937
23	2	50246	0	0.0121757	0.00351966	0.999926	0.999994	6.79317e-05	-0.00780559	0.00415769
23	2	66087	0	0.00351966	0.020885	0.999994	0.999782	-0.000211876	0.0143539	0.0153718
23	2	92617	0	0.020885	0.0175101	0.999782	0.999847	6.47927e-05	-0.00366268	-0.000873071
24	1	1755	0	0.00767172	0.00607933	0.999971	0.999982	1.09486e-05	-0.00209283	0.00729861
24	1	13920	0	0.00607933	0.0346012	0.999982	0.999402	-0.000579975	-0.0360388	0.0109418
24	1	14297	0	0.0346012	0.0268489	0.999402	0.99964	0.000238218	0.0155513	0.00699514
24	1	19122	0	0.0268489	0.0179571	0.99964	0.999839	0.000199224	0.0120957	-0.00416341
24	1	37270	0	0.0179571	0.0275651	0.999839	0.99962	-0.000218665	-0.0235505	-0.0220317
24	1	61649	0	0.0275651	0.0296869	0.99962	0.999559	-6.07364e-05	0.0434046	0.0293265
24	1	62002	0	0.0296869	0.0398247	0.999559	0.999207	-0.000352287	0.0209505	-0.0105317
24	1	69820	0	0.0398247	0.019101	0.999207	0.999818	0.000610767	-0.0531181	-0.0038605
24	1	76908	0	0.019101	0.0191507	0.999818	0.999817	-9.4947e-07	-0.000380651	-0.000508374
24	2	18165	0	0.0175101	0.00434493	0.999847	0.999991	0.000143873	-0.0130127	-0.0161379
24	2	26365	0	0.00434493	0.0153283	0.999991	0.999883	-0.000108034	0.00585415	-0.00985072
24	2	28854	0	0.0153283	0.00813859	0.999883	0.999967	8.43643e-05	-0.000145584	0.00832635
24	2	40592	0	0.00813859	0.00770787	0.999967	0.99997	3.41272e-06	0.00128988	0.0024914
24	2	43344	0	0.00770787	0.00688691	0.99997	0.999976	5.99085e-06	-0.00054177	0.000800791
24	2	47279	0	0.00688691	0.0157733	0.999976	0.999876	-0.000100678	-0.0218461	-0.000554819
24	2	53762	0	0.0157733	0.0145363	0.999876	0.999894	1.87458e-05	0.000922993	0.00314095
24	2	77857	0	0.0145363	0.00349759	0.999894	0.999994	9.9541e-05	0.0125037	0.00283675
24	2	82795	0	0.00349759	0.00466055	0.999994	0.999989	-4.74377e-06	0.00384127	0.00144894
24	2	85948	0	0.00466055	0.018246	0.999989	0.999834	-0.000155587	-0.00893721	0.0125006
24	2	87039	0	0.018246	0.00809045	0.999834	0.999967	0.00013374	0.00990964	-0.00919846
24	2	88782	0	0.00809045	0.0262727	0.999967	0.999655	-0.000312352	0.00928569	-0.0309352
25	1	8769	0	0.0191507	0.0165577	0.999817	0.999863	4.62965e-05	0.00943756	-0.0250229
25	1	24196	0	0.0165577	0.0427302	0.999863	0.999087	-0.000775556	-0.0349635	0.00653162
25	1	28968	0	0.0427302	0.0237857	0.999087	0.999717	0.000630255	0.0181717	0.0105156
25	1	29284	0	0.0237857	0.025345	0.999717	0.999679	-3.83037e-05	-0.00164346	-0.00206346
25	1	33837	0	0.025345	0.0212692	0.999679	0.999774	9.4998e-05	0.0329812	-0.0197879
25	1	36727	0	0.0212692	0.00927115	0.999774	0.999957	0.00018323	-0.0071536	0.0105926
25	1	42934	0	0.00927115	0.0202141	0.999957	0.999796	-0.000161314	-0.0174542	-0.00172217
25	1	55652	0	0.0202141	0.0109622	0.999796	0.99994	0.00014423	0.0270384	0.00664179
25	1	58085	0	0.0109622	0.0226136	0.99994	0.999744	-0.000195584	-0.0114415	-0.0182329
25	1	62986	0	0.0226136	0.0277055	0.999744	0.999616	-0.000128101	0.0176329	0.000138299
25	1	69143	0	0.0277055	0.0034727	0.999616	0.999994	0.00037784	-0.0194563	0.0210798
25	1	78739	0	0.0034727	0.00252687	0.999994	0.999997	2.8373e-06	0.00139215	-0.000413769
25	1	86793	0	0.00252687	0.00304612	0.999997	0.999995	-1.44688e-06	0.000843347	-0.00112257
25	1	87425	0	0.00304612	0.0056796	0.999995	0.999984	-1.14894e-05	-0.0044659	0.00121959
25	1	91370	0	0.0056796	0.00979223	0.999984	0.999952	-3.18144e-05	0.0152186	0.00187163
25	1	93571	0	0.00979223	0.0177781	0.999952	0.999842	-0.00011008	-0.00812884	-0.0179014
25	2	1125	0	0.0262727	0.00991524	0.999655	0.999951	0.000296016	-0.00364046	0.0285635
25	2	15243	0	0.00991524	0.0192249	0.999951	0.999815	-0.000135634	-0.0126504	-0.023981
25	2	22612	0	0.0192249	0.0274157	0.999815	0.999624	-0.000190994	-0.0226869	0.0135184
25	2	25190	0	0.0274157	0.00166977	0.999624	0.999999	0.000374487	0.0282649	0.00621401
25	2	91429	0	0.00166977	0.0143944	0.999999	0.999896	-0.000102201	-0.00308628	0.0133126
26	1	7889	0	0.0177781	0.0342864	0.999842	0.999412	-0.000429655	-0.0254622	0.0423796
26	1	9822	0	0.0342864	0.0254166	0.999412	0.999677	0.00026481	0.0209869	0.000581013
26	1	22966	0	0.0254166	0.0258333	0.999677	0.999666	-1.0678e-05	0.0234002	-0.00965363
26	1	30628	0	0.0258333	0.020326	0.999666	0.999793	0.000127117	-0.000672742	-0.0115325
26	1	37024	0	0.020326	0.024117	0.999793	0.999709	-8.42381e-05	-0.00803228	-0.0250615
26	1	40222	0	0.024117	0.00269519	0.999709	0.999996	0.000287223	-0.00951006	0.0197059
26	1	53921	0	0.00269519	0.00726095	0.999996	0.999974	-2.27284e-05	0.00287682	-0.00373666
26	1	76852	0	0.00726095	0.0198541	0.999974	0.999803	-0.000170717	-0.0034316	-0.0147528
26	1	78426	0	0.0198541	0.0215508	0.999803	0.999768	-3.51266e-05	0.0115037	0.0028293
26	1	78622	0	0.0215508	0.0151383	0.999768	0.999885	0.000117642	-0.000948373	0.0256657
26	1	84758	0	0.0151383	0.00614363	0.999885	0.999981	9.57171e-05	-0.0178143	-0.011574
26	1	98313	0	0.00614363	0.0151239	0.999981	0.999886	-9.54894e-05	-0.00378584	-0.00913211
26	2	14635	0	0.0143944	0.0235274	0.999896	0.999723	-0.000173156	0.0252204	-0.01565
26	2	17923	0	0.0235274	0.0326751	0.999723	0.999466	-0.000257029	0.00347772	-0.0170927
26	2	20284	0	0.0326751	0.0322964	0.999466	0.999479	1.2303e-05	-0.000805138	-0.000485891
26	2	39808	0	0.0322964	0.0383782	0.999479	0.999264	-0.00021489	-0.0448553	0.0524559
26	2	45433	0	0.0383782	0.0350225	0.999264	0.999387	0.000123161	-0.0117899	-0.0507585
26	2	45652	0	0.0350225	0.0429682	0.999387	0.999077	-0.000309795	-0.0122862	0.0131277
26	2	49364	0	0.0429682	0.0190541	0.999077	0.999818	0.000741878	0.0555109	0.0182823
26	2	53474	0	0.0190541	0.01861	0.999818	0.999827	8.36341e-06	-1.17051e-05	-0.00059213
26	2	54561	0	0.01861	0.015465	0.999827	0.99988	5.35842e-05	-0.00280881	-0.025441
26	2	57602	0	0.015465	0.0184501	0.99988	0.99983	-5.06176e-05	0.00104936	-0.00297074
26	2	66952	0	0.0184501	0.0210873	0.99983	0.999778	-5.21331e-05	-0.011087	-0.00625164
